90-Th-232(n,&gamma;) ENDF/B-VII.1
3403.64,0.00419031
3403.81,0.00417845
3404.18,0.00433332
3404.44,0.00468425
3404.64,0.00520686
3404.84,0.00602501
3405.04,0.00718256
3405.26,0.0089793
3405.52,0.0118854
3406.21,0.0205861
3406.5,0.0229575
3406.71,0.023504
3406.97,0.0227464
3407.27,0.02011
3407.92,0.0124651
3408.16,0.010284
3408.4,0.00879979
3408.63,0.00804342
3408.75,0.00794033
3408.95,0.00821941
3409.11,0.00895903
3409.25,0.0101749
3409.37,0.0118732
3409.48,0.014084
3409.59,0.0172641
3409.68,0.021056
3409.77,0.0261764
3409.86,0.0330457
3409.95,0.0421954
3410.04,0.0542838
3410.13,0.0701136
3410.23,0.0925272
3410.33,0.121441
3410.43,0.158704
3410.53,0.211496
3410.65,0.286217
3410.77,0.382388
3410.89,0.511261
3411.03,0.700743
3411.19,0.962065
3411.37,1.35216
3411.61,1.95177
3412.2,3.62743
3412.46,4.1494
3412.71,4.3437
3412.73,4.3443
3412.95,4.20205
3413.18,3.80472
3413.53,2.86192
3413.94,1.71523
3414.14,1.24631
3414.29,0.966055
3414.44,0.757135
3414.56,0.6324
3414.68,0.550697
3414.81,0.510571
3414.89,0.506057
3415.01,0.532356
3415.14,0.601134
3415.3,0.730833
3415.47,0.936938
3415.74,1.33713
3416.2,2.09377
3416.47,2.42266
3416.73,2.54223
3416.75,2.54315
3416.99,2.44794
3417.23,2.19388
3417.61,1.57556
3417.98,0.968303
3418.19,0.675129
3418.37,0.479234
3418.52,0.346852
3418.66,0.253551
3418.78,0.18626
3418.9,0.137514
3419.01,0.103581
3419.11,0.0774015
3419.21,0.0594588
3419.31,0.0455728
3419.4,0.0349499
3419.5,0.0269085
3419.59,0.0209711
3419.68,0.0166074
3419.77,0.0133564
3419.87,0.0107235
3419.98,0.00884621
3420.1,0.00729249
3420.24,0.00611725
3420.4,0.00528464
3420.57,0.00476218
3420.81,0.00427451
3421.23,0.00378583
3421.92,0.00330525
3422.76,0.0029664
3423.59,0.00277101
3424.7,0.00265143
3425.26,0.00264185
3426.49,0.00274378
3427.23,0.0029323
3427.6,0.00314185
3427.91,0.00350778
3428.09,0.00390669
3428.28,0.00454165
3428.43,0.0053392
3428.59,0.00647743
3428.74,0.00806446
3428.9,0.0102194
3429.07,0.0133917
3429.24,0.0177178
3429.42,0.0235442
3429.63,0.0316613
3429.85,0.0428435
3430.05,0.0557613
3430.24,0.0711831
3430.42,0.0906839
3430.6,0.116392
3430.78,0.14994
3430.95,0.194827
3431.11,0.251175
3431.28,0.326519
3431.47,0.436073
3431.7,0.605107
3432.02,0.890736
3432.58,1.48111
3433.56,2.62361
3433.89,2.86941
3434.06,2.91203
3434.35,2.80678
3434.62,2.51377
3434.99,1.88406
3435.43,1.09679
3435.63,0.784449
3435.81,0.558077
3435.96,0.412109
3436.09,0.309584
3436.22,0.228889
3436.34,0.173202
3436.45,0.130436
3436.55,0.102042
3436.65,0.0808021
3436.76,0.0656919
3436.84,0.0569846
3436.94,0.051413
3437.03,0.0497754
3437.13,0.0518905
3437.23,0.0577464
3437.33,0.0685834
3437.44,0.0844179
3437.54,0.105775
3437.66,0.138504
3437.79,0.180649
3437.93,0.241603
3438.08,0.327696
3438.28,0.458332
3438.57,0.704098
3439.03,1.10625
3439.29,1.2739
3439.54,1.34256
3439.58,1.34359
3439.81,1.29864
3440.04,1.17705
3440.38,0.897923
3440.79,0.531483
3441.01,0.367609
3441.19,0.264399
3441.34,0.194429
3441.48,0.144217
3441.6,0.1088
3441.72,0.0832773
3441.84,0.0640194
3441.96,0.0497446
3442.06,0.0403735
3442.18,0.0330856
3442.27,0.0292048
3442.36,0.0267887
3442.48,0.0255873
3442.5,0.0255765
3442.6,0.0262955
3442.69,0.0282948
3442.78,0.031742
3442.88,0.0369263
3442.98,0.0453711
3443.07,0.0558622
3443.18,0.0715686
3443.27,0.0915134
3443.37,0.117897
3443.46,0.152415
3443.57,0.202188
3443.67,0.267364
3443.79,0.35727
3443.9,0.473174
3444.03,0.643801
3444.16,0.862181
3444.3,1.18086
3444.46,1.60755
3444.65,2.25565
3444.93,3.39256
3445.41,5.55232
3445.7,6.4613
3445.95,6.77712
3445.98,6.77974
3446.22,6.53601
3446.49,5.74606
3446.91,3.89812
3447.24,2.48643
3447.45,1.74528
3447.62,1.25135
3447.77,0.924218
3447.89,0.690348
3448.02,0.507097
3448.14,0.383705
3448.25,0.287522
3448.34,0.223121
3448.44,0.172438
3448.54,0.133005
3448.64,0.100881
3448.73,0.079465
3448.82,0.0629645
3448.92,0.048794
3449.02,0.0384179
3449.13,0.0308517
3449.23,0.0253384
3449.36,0.0204817
3449.49,0.017125
3449.65,0.0143165
3449.84,0.0121361
3450.07,0.0104673
3450.39,0.00888227
3450.81,0.00753207
3451.12,0.00688143
3451.44,0.00663361
3451.65,0.0068562
3451.8,0.00736415
3451.96,0.00830652
3452.11,0.00985319
3452.25,0.0117505
3452.38,0.0143468
3452.51,0.0177841
3452.66,0.0232073
3452.82,0.030219
3453.02,0.041563
3453.28,0.0600149
3453.85,0.10557
3454.11,0.119693
3454.37,0.12514
3454.38,0.12515
3454.61,0.121035
3454.89,0.106405
3455.54,0.0569752
3455.72,0.0462609
3455.86,0.040031
3455.97,0.0371086
3456.08,0.0361402
3456.19,0.0374719
3456.3,0.0415142
3456.41,0.0487552
3456.52,0.0597709
3456.63,0.0752138
3456.74,0.0958045
3456.86,0.127341
3456.99,0.168072
3457.14,0.229546
3457.31,0.314893
3457.52,0.446363
3457.88,0.727014
3458.24,1.00564
3458.51,1.15034
3458.77,1.20345
3458.78,1.2036
3459.03,1.15935
3459.3,1.02921
3459.97,0.590385
3460.2,0.469941
3460.42,0.392524
3460.66,0.331315
3461.02,0.276402
3461.9,0.169307
3462.13,0.149212
3462.38,0.136374
3462.56,0.133421
3462.85,0.136209
3463.3,0.142928
3463.6,0.137532
3463.86,0.12336
3464.2,0.0959824
3464.66,0.0550656
3464.89,0.0382956
3465.07,0.0276712
3465.23,0.0204366
3465.36,0.0158307
3465.49,0.0123762
3465.62,0.00962124
3465.74,0.00779836
3465.86,0.00645078
3466.0,0.00534804
3466.14,0.00462574
3466.3,0.00413381
3466.49,0.00386139
3466.59,0.00382985
3466.81,0.00396917
3467.01,0.0043881
3467.17,0.00503773
3467.31,0.00598313
3467.42,0.00722516
3467.52,0.00869752
3467.62,0.0107126
3467.72,0.0134456
3467.82,0.0171153
3467.92,0.0219889
3468.02,0.0283862
3468.13,0.0376994
3468.24,0.0503513
3468.35,0.0668004
3468.48,0.0904597
3468.61,0.120806
3468.74,0.163071
3468.9,0.221673
3469.08,0.310867
3469.31,0.445468
3469.9,0.83585
3470.18,0.971235
3470.44,1.01822
3470.46,1.01848
3470.7,0.982515
3470.98,0.860756
3471.67,0.422241
3471.86,0.323699
3472.02,0.269133
3472.14,0.242209
3472.26,0.231269
3472.35,0.234808
3472.44,0.249534
3472.52,0.276595
3472.63,0.325491
3472.75,0.407006
3472.87,0.519702
3472.99,0.670245
3473.13,0.887007
3473.3,1.22489
3473.48,1.69983
3473.76,2.54794
3474.26,4.19504
3474.53,4.83254
3474.79,5.06904
3474.81,5.07061
3475.06,4.8715
3475.32,4.30971
3475.75,2.91286
3476.07,1.88615
3476.28,1.34821
3476.44,1.01735
3476.59,0.781303
3476.72,0.62709
3476.83,0.532221
3476.93,0.478299
3477.07,0.442006
3477.13,0.437707
3477.26,0.453525
3477.43,0.511576
3477.62,0.621706
3478.26,1.08964
3478.52,1.21175
3478.72,1.23996
3478.95,1.19813
3479.18,1.0871
3479.52,0.832257
3479.95,0.478943
3480.16,0.34084
3480.33,0.244707
3480.49,0.177646
3480.62,0.132274
3480.74,0.0994083
3480.86,0.0737482
3480.97,0.0556941
3481.07,0.042827
3481.18,0.032719
3481.28,0.0249984
3481.38,0.0191778
3481.48,0.0148426
3481.58,0.0116514
3481.68,0.00955051
3481.79,0.00765378
3481.9,0.00635158
3482.02,0.00547192
3482.15,0.00480508
3482.29,0.00443454
3482.47,0.00426902
3482.63,0.00438131
3482.8,0.00473521
3482.96,0.00535994
3483.12,0.00630046
3483.3,0.00779353
3483.51,0.0100428
3483.77,0.0138652
3484.42,0.0248719
3484.69,0.0279853
3484.94,0.02901
3485.19,0.0279112
3485.45,0.0249771
3485.89,0.0173716
3486.23,0.0115008
3486.44,0.00852375
3486.63,0.00642365
3486.8,0.00505228
3486.97,0.00401503
3487.13,0.00327416
3487.28,0.00282554
3487.47,0.00242596
3487.71,0.00214102
3487.99,0.00197681
3488.57,0.00187248
3488.95,0.00185597
3489.52,0.00189881
3489.82,0.00201497
3490.03,0.00219578
3490.24,0.00252134
3490.42,0.00298691
3490.58,0.00357107
3490.74,0.00437142
3490.92,0.00563018
3491.14,0.0075455
3491.4,0.010636
3492.06,0.0195706
3492.35,0.0221503
3492.57,0.0227885
3492.83,0.0219544
3493.12,0.0191644
3493.84,0.00961847
3494.07,0.00713431
3494.26,0.00548764
3494.44,0.0043769
3494.62,0.00358563
3494.8,0.00305387
3495.01,0.00268453
3495.22,0.00249238
3495.52,0.00240896
3495.83,0.00248106
3496.04,0.00261747
3496.24,0.00287896
3496.4,0.00322668
3496.53,0.0036872
3496.66,0.00439143
3496.77,0.00533407
3496.87,0.00651977
3496.98,0.00815056
3497.08,0.0103703
3497.18,0.0133567
3497.29,0.017325
3497.39,0.0225942
3497.5,0.0300255
3497.61,0.0396913
3497.73,0.0520445
3497.85,0.0697365
3497.99,0.0948432
3498.14,0.129911
3498.32,0.181202
3498.54,0.256215
3499.2,0.528551
3499.48,0.610685
3499.73,0.639093
3499.75,0.639166
3499.98,0.617339
3500.26,0.543612
3500.92,0.284302
3501.1,0.229152
3501.26,0.195016
3501.39,0.178765
3501.5,0.173473
3501.6,0.176562
3501.7,0.187273
3501.82,0.211752
3501.97,0.257706
3502.12,0.32157
3502.31,0.430198
3502.61,0.644318
3503.06,0.965893
3503.32,1.09951
3503.58,1.14473
3503.82,1.10369
3504.05,0.993525
3504.44,0.723048
3504.82,0.439651
3505.03,0.308348
3505.2,0.226762
3505.34,0.169704
3505.48,0.124522
3505.6,0.0936997
3505.73,0.0699076
3505.83,0.0542708
3505.94,0.0423224
3506.05,0.033441
3506.15,0.0270795
3506.26,0.0227642
3506.36,0.0202257
3506.45,0.0188956
3506.55,0.0184668
3506.68,0.0190171
3506.84,0.0210529
3507.08,0.0261132
3507.64,0.0397097
3507.94,0.0439337
3508.11,0.0446415
3508.34,0.0433024
3508.64,0.0381915
3509.36,0.0201276
3509.61,0.0151154
3509.82,0.0120849
3510.0,0.0102373
3510.14,0.00922928
3510.32,0.00855529
3510.43,0.00842254
3510.6,0.00873162
3510.75,0.00954443
3510.89,0.0110253
3511.01,0.0128553
3511.14,0.0158385
3511.26,0.0195718
3511.37,0.0246276
3511.49,0.0313587
3511.6,0.0401704
3511.73,0.0531364
3511.87,0.0705283
3511.99,0.0917486
3512.13,0.120737
3512.3,0.163149
3512.48,0.22384
3512.72,0.318525
3513.0,0.463065
3513.32,0.657074
3513.65,0.908451
3513.96,1.21514
3514.27,1.60467
3515.04,2.77801
3515.33,3.03829
3515.48,3.08081
3515.73,2.97893
3515.98,2.68911
3516.32,2.07019
3516.78,1.19116
3517.0,0.834012
3517.18,0.603243
3517.34,0.441135
3517.47,0.333704
3517.61,0.249703
3517.74,0.188159
3517.85,0.147528
3517.96,0.115064
3518.08,0.0899062
3518.2,0.0716446
3518.32,0.0587862
3518.44,0.050151
3518.54,0.0455431
3518.65,0.0425914
3518.73,0.0420156
3518.85,0.043134
3518.97,0.0467105
3519.09,0.0530619
3519.22,0.0634695
3519.34,0.0784597
3519.46,0.0993777
3519.59,0.127769
3519.71,0.165411
3519.84,0.214228
3519.98,0.284908
3520.13,0.385908
3520.3,0.525644
3520.52,0.750842
3520.84,1.15265
3521.28,1.72669
3521.59,2.02301
3521.89,2.15553
3522.04,2.16795
3522.32,2.159
3522.54,2.20161
3522.72,2.32781
3522.89,2.58221
3523.06,3.00038
3523.26,3.69299
3523.5,4.85495
3524.2,9.11749
3524.48,10.2522
3524.7,10.5576
3524.94,10.2193
3525.17,9.28522
3525.52,7.17762
3525.97,4.20462
3526.2,2.95007
3526.37,2.18427
3526.53,1.61901
3526.68,1.20481
3526.82,0.911241
3526.95,0.684747
3527.08,0.519346
3527.2,0.408515
3527.31,0.323013
3527.41,0.261723
3527.54,0.207923
3527.66,0.167978
3527.78,0.138326
3527.93,0.112502
3528.1,0.0915555
3528.28,0.0762332
3528.49,0.0636036
3528.76,0.0527608
3529.1,0.0434528
3529.49,0.0357982
3529.94,0.0293721
3530.46,0.0240744
3531.05,0.0197891
3531.63,0.0168293
3532.02,0.0158385
3532.15,0.0158134
3532.4,0.0165285
3532.6,0.0180369
3532.79,0.0207327
3532.98,0.0249617
3533.17,0.0310223
3533.4,0.0406067
3533.69,0.0565189
3534.23,0.0892132
3534.53,0.10136
3534.76,0.104407
3534.99,0.101243
3535.24,0.0916989
3535.67,0.0660585
3536.02,0.0453244
3536.22,0.0358617
3536.39,0.0303309
3536.51,0.0274539
3536.67,0.0252971
3536.79,0.0248448
3536.92,0.0252893
3537.08,0.0270657
3537.37,0.0325091
3537.8,0.0416018
3538.09,0.0452781
3538.22,0.0456693
3538.46,0.0442827
3538.75,0.039408
3539.42,0.0229071
3539.64,0.0187913
3539.83,0.0164043
3540.0,0.0153507
3540.08,0.0151664
3540.25,0.0154304
3540.47,0.0168279
3541.14,0.0240599
3541.44,0.0258254
3541.53,0.0259443
3541.77,0.0252249
3542.1,0.0221615
3542.71,0.0142755
3542.94,0.0121493
3543.07,0.011485
3543.16,0.0113948
3543.3,0.0119475
3543.43,0.0134304
3543.53,0.0155096
3543.64,0.0186045
3543.74,0.0229754
3543.84,0.0289357
3543.94,0.0368588
3544.06,0.0483524
3544.17,0.0633735
3544.29,0.0845932
3544.42,0.111741
3544.56,0.152045
3544.71,0.205988
3544.89,0.286364
3545.12,0.412744
3545.82,0.859314
3546.14,1.00485
3546.46,1.0784
3546.72,1.09092
3547.12,1.0866
3547.72,1.13972
3548.09,1.16758
3548.45,1.12354
3549.05,0.956929
3549.18,0.943971
3549.38,0.970935
3549.57,1.05858
3549.77,1.2357
3550.02,1.55341
3550.58,2.4015
3550.85,2.68144
3551.06,2.75255
3551.32,2.64598
3551.56,2.37202
3551.95,1.70852
3552.32,1.0586
3552.53,0.747444
3552.7,0.558387
3552.85,0.425555
3552.98,0.337488
3553.1,0.273813
3553.22,0.234753
3553.31,0.218001
3553.41,0.20648
3553.47,0.204944
3553.57,0.209426
3553.69,0.223565
3553.86,0.261276
3554.13,0.344232
3554.57,0.485739
3554.84,0.542273
3555.04,0.555105
3555.29,0.53384
3555.57,0.468313
3556.02,0.308318
3556.34,0.198469
3556.55,0.139488
3556.72,0.101378
3556.87,0.0737602
3557.01,0.0542005
3557.14,0.0405418
3557.25,0.031075
3557.36,0.0235226
3557.48,0.0178557
3557.58,0.0140292
3557.68,0.0111128
3557.78,0.0089165
3557.9,0.00710991
3558.0,0.00595124
3558.12,0.00493405
3558.25,0.00425589
3558.38,0.00380658
3558.58,0.00338045
3558.89,0.00308183
3559.29,0.00292179
3559.7,0.00287169
3560.0,0.00292225
3560.2,0.00304555
3560.41,0.00330777
3560.56,0.00364685
3560.72,0.00425525
3560.87,0.00504733
3561.01,0.00617817
3561.16,0.0077451
3561.3,0.00985206
3561.44,0.0125992
3561.61,0.0167232
3561.8,0.0227301
3562.04,0.0320691
3562.64,0.0588278
3562.91,0.0677299
3563.18,0.0716439
3563.23,0.0717512
3563.47,0.0692967
3563.76,0.0614813
3564.28,0.0422321
3564.51,0.0359113
3564.66,0.0337794
3564.78,0.0332403
3564.96,0.0344857
3565.15,0.0382634
3565.4,0.0462289
3565.94,0.066973
3566.24,0.0741451
3566.46,0.0756647
3567.06,0.0712456
3567.28,0.0736617
3567.45,0.0809897
3567.6,0.09236
3567.74,0.109714
3567.9,0.135549
3568.07,0.174964
3568.26,0.23245
3568.5,0.324541
3568.81,0.474005
3569.76,1.01018
3570.07,1.14479
3570.42,1.22879
3570.59,1.23815
3571.33,1.16651
3571.56,1.18404
3571.83,1.26738
3572.6,1.70517
3572.85,1.75388
3573.12,1.69056
3573.37,1.52091
3573.75,1.1314
3574.14,0.716449
3574.35,0.529914
3574.53,0.403613
3574.69,0.319511
3574.84,0.262889
3574.97,0.228701
3575.06,0.212496
3575.18,0.201111
3575.24,0.199771
3575.37,0.206597
3575.5,0.22924
3575.62,0.264127
3575.74,0.317014
3575.86,0.391341
3575.98,0.497795
3576.11,0.63739
3576.24,0.826211
3576.38,1.08698
3576.54,1.48696
3576.73,2.06841
3576.97,2.9704
3577.58,5.59346
3577.85,6.46585
3578.12,6.80718
3578.15,6.81141
3578.4,6.55618
3578.67,5.79051
3579.1,3.93214
3579.44,2.49678
3579.64,1.78882
3579.81,1.30142
3579.96,0.958471
3580.09,0.711474
3580.22,0.53598
3580.34,0.401971
3580.46,0.298364
3580.56,0.229596
3580.66,0.175983
3580.76,0.134681
3580.86,0.105055
3580.95,0.0822804
3581.05,0.0649131
3581.14,0.0517583
3581.25,0.0407946
3581.36,0.0328525
3581.48,0.0265712
3581.59,0.0223236
3581.72,0.0188525
3581.88,0.0161021
3582.1,0.0135804
3582.32,0.0119441
3582.67,0.0102
3583.19,0.00854399
3583.79,0.0073201
3584.47,0.00642566
3585.32,0.00578066
3586.2,0.00549598
3586.47,0.0054837
3586.9,0.00559935
3587.22,0.00596406
3587.42,0.00651054
3587.58,0.00730451
3587.72,0.00843055
3587.86,0.0101715
3587.98,0.0123663
3588.1,0.0154545
3588.22,0.0197283
3588.34,0.0255386
3588.46,0.0332969
3588.57,0.0434596
3588.69,0.0565148
3588.83,0.076054
3588.97,0.100896
3589.13,0.136451
3589.34,0.19418
3589.6,0.285685
3590.14,0.485867
3590.43,0.562272
3590.7,0.588887
3590.73,0.589035
3591.01,0.564666
3591.51,0.467118
3591.73,0.445528
3591.78,0.445499
3591.93,0.460778
3592.1,0.510011
3592.27,0.598038
3592.46,0.740146
3592.71,0.997072
3593.3,1.71141
3593.56,1.93404
3593.83,2.01372
3594.08,1.94223
3594.37,1.71651
3594.79,1.31974
3594.93,1.22418
3595.12,1.16209
3595.27,1.18079
3595.41,1.27091
3595.56,1.4368
3595.75,1.75381
3595.99,2.30056
3596.57,3.81963
3596.84,4.28844
3597.08,4.44137
3597.33,4.28732
3597.61,3.82776
3598.18,2.57821
3598.4,2.23869
3598.58,2.07137
3598.75,2.02204
3599.02,2.09909
3599.59,2.43893
3599.74,2.46421
3600.0,2.38018
3600.24,2.16095
3600.6,1.65026
3601.04,0.959214
3601.25,0.68124
3601.42,0.504009
3601.57,0.37116
3601.71,0.274087
3601.84,0.204371
3601.97,0.152412
3602.09,0.11372
3602.2,0.0873754
3602.31,0.0671907
3602.41,0.0519564
3602.52,0.0406251
3602.63,0.0323147
3602.72,0.0269496
3602.83,0.0224678
3602.97,0.0186713
3603.1,0.016257
3603.26,0.0145255
3603.42,0.0135685
3603.64,0.0129571
3604.01,0.0127254
3604.58,0.0132315
3604.95,0.0142389
3605.23,0.0159177
3605.42,0.0179872
3605.56,0.0203915
3605.72,0.0245877
3605.86,0.0298602
3606.0,0.037235
3606.14,0.0473321
3606.28,0.0608344
3606.42,0.0784408
3606.59,0.105021
3606.75,0.139859
3606.96,0.192254
3607.24,0.282626
3607.85,0.497509
3608.2,0.586208
3608.53,0.627744
3608.82,0.636609
3609.63,0.617862
3610.03,0.638248
3610.26,0.677243
3610.52,0.763194
3610.79,0.905738
3611.17,1.19598
3611.7,1.61309
3612.11,1.80874
3612.52,1.95478
3612.77,2.15372
3612.94,2.40704
3613.11,2.7955
3613.29,3.34509
3613.48,4.19378
3613.76,5.72977
3614.34,9.2937
3614.6,10.4349
3614.86,10.8321
3615.13,10.4108
3615.4,9.23342
3615.87,6.1995
3616.2,4.0704
3616.43,2.90428
3616.61,2.16345
3616.77,1.66236
3616.91,1.33068
3617.04,1.0992
3617.17,0.941374
3617.27,0.865983
3617.4,0.815774
3617.47,0.809866
3617.63,0.842856
3617.82,0.945443
3618.09,1.18271
3618.52,1.58052
3618.8,1.74489
3618.98,1.77788
3619.23,1.7166
3619.47,1.54901
3619.84,1.15291
3620.24,0.708278
3620.47,0.499737
3620.64,0.368423
3620.8,0.271331
3620.95,0.201437
3621.07,0.15606
3621.2,0.119055
3621.33,0.0910629
3621.44,0.0733309
3621.57,0.0573721
3621.7,0.0458982
3621.83,0.0377512
3621.98,0.0312393
3622.16,0.0264347
3622.37,0.0228033
3622.64,0.020265
3623.07,0.017875
3623.77,0.0156648
3624.47,0.0145429
3624.6,0.0145001
3624.9,0.0148759
3625.08,0.0156654
3625.22,0.0169139
3625.36,0.0189828
3625.5,0.0223713
3625.62,0.0271205
3625.73,0.0332824
3625.84,0.0419568
3625.94,0.052264
3626.04,0.0658269
3626.15,0.0863723
3626.26,0.113672
3626.37,0.149374
3626.48,0.195291
3626.6,0.261583
3626.74,0.356674
3626.88,0.477711
3627.04,0.653329
3627.24,0.920297
3627.49,1.34457
3628.08,2.45928
3628.36,2.80837
3628.62,2.93505
3628.63,2.93525
3628.88,2.82192
3629.16,2.47719
3629.62,1.62238
3629.93,1.06603
3630.13,0.755796
3630.3,0.55379
3630.46,0.405878
3630.6,0.299305
3630.73,0.225287
3630.84,0.174351
3630.96,0.133417
3631.07,0.105203
3631.19,0.0835258
3631.29,0.0683863
3631.41,0.0559299
3631.55,0.0461995
3631.71,0.0391689
3631.92,0.0333617
3632.31,0.0261259
3632.92,0.016657
3633.25,0.0125498
3633.52,0.0100314
3633.75,0.00858872
3633.98,0.00765986
3634.26,0.00709634
3634.44,0.00700856
3634.72,0.00732113
3634.95,0.00808438
3635.16,0.00930224
3635.36,0.0111905
3635.57,0.0139234
3635.78,0.0176518
3636.02,0.0233766
3636.33,0.0327858
3637.44,0.0730319
3637.68,0.0855595
3637.86,0.101188
3638.0,0.118418
3638.13,0.143136
3638.26,0.176291
3638.4,0.224606
3638.54,0.289764
3638.69,0.383743
3638.84,0.50253
3639.01,0.677515
3639.21,0.934356
3639.53,1.43762
3639.98,2.15883
3640.3,2.51795
3640.6,2.66583
3640.68,2.67143
3641.02,2.57841
3641.56,2.3179
3642.5,2.1451
3642.82,1.9493
3643.16,1.58346
3643.77,0.805664
3643.99,0.563569
3644.17,0.408474
3644.34,0.296176
3644.48,0.216988
3644.61,0.162063
3644.73,0.124323
3644.84,0.0947508
3644.95,0.071977
3645.06,0.0556385
3645.16,0.043663
3645.27,0.034614
3645.37,0.0278672
3645.47,0.0229045
3645.58,0.0193034
3645.7,0.016212
3645.86,0.0139315
3646.02,0.0126077
3646.27,0.0118017
3646.39,0.0117145
3646.67,0.0120453
3646.92,0.0129651
3647.12,0.0145056
3647.28,0.0166736
3647.42,0.019726
3647.55,0.0236632
3647.67,0.0293744
3647.77,0.035996
3647.87,0.0448662
3647.98,0.0579933
3648.1,0.0756588
3648.21,0.0990901
3648.32,0.129698
3648.44,0.173108
3648.57,0.231897
3648.7,0.309157
3648.84,0.41578
3649.01,0.572734
3649.2,0.79661
3649.46,1.17373
3650.04,2.08324
3650.32,2.39066
3650.59,2.49081
3650.84,2.39799
3651.08,2.16134
3651.52,1.50415
3651.82,1.07508
3652.0,0.874882
3652.15,0.756169
3652.3,0.690511
3652.39,0.680065
3652.47,0.693611
3652.59,0.752419
3652.71,0.862401
3652.82,1.01802
3652.96,1.27173
3653.09,1.60822
3653.24,2.10431
3653.42,2.86944
3653.66,4.0945
3654.33,8.08394
3654.61,9.23544
3654.88,9.62263
3654.88,9.62263
3655.14,9.26272
3655.38,8.34168
3655.78,6.04101
3656.17,3.71463
3656.4,2.5764
3656.58,1.87214
3656.74,1.36085
3656.89,0.998569
3657.02,0.740095
3657.14,0.570076
3657.25,0.436831
3657.37,0.333901
3657.49,0.255461
3657.6,0.197859
3657.7,0.159017
3657.81,0.123883
3657.93,0.0982461
3658.05,0.0795805
3658.18,0.0650085
3658.33,0.0532356
3658.48,0.0450526
3658.66,0.0382267
3658.86,0.0327633
3659.1,0.0284614
3659.36,0.0253141
3659.61,0.023562
3659.74,0.0233259
3659.87,0.0236675
3660.04,0.0253427
3660.17,0.0278463
3660.32,0.0326146
3660.45,0.038765
3660.59,0.0483695
3660.74,0.061918
3660.88,0.0800343
3661.03,0.103411
3661.19,0.137996
3661.41,0.193356
3661.72,0.293721
3662.2,0.455611
3662.48,0.52098
3662.74,0.543089
3662.75,0.54309
3663.0,0.523133
3663.28,0.459314
3663.72,0.311006
3664.05,0.202271
3664.26,0.144121
3664.42,0.106781
3664.58,0.0786144
3664.72,0.0596631
3664.85,0.0449283
3664.97,0.0354191
3665.08,0.028031
3665.19,0.022415
3665.31,0.0182582
3665.42,0.0152969
3665.51,0.0136471
3665.6,0.0125508
3665.71,0.0118836
3665.76,0.0118263
3665.84,0.012013
3665.95,0.0129438
3666.06,0.0147664
3666.18,0.0176805
3666.29,0.0219759
3666.39,0.0271693
3666.5,0.0351789
3666.61,0.045961
3666.72,0.0601955
3666.83,0.0786531
3666.96,0.105501
3667.09,0.139962
3667.23,0.188588
3667.38,0.256146
3667.56,0.356246
3667.78,0.504274
3668.49,1.06599
3668.76,1.21534
3669.03,1.27013
3669.04,1.27022
3669.29,1.22322
3669.57,1.08297
3670.09,0.685718
3670.41,0.454997
3670.63,0.324832
3670.82,0.239
3670.99,0.17909
3671.14,0.136607
3671.3,0.103121
3671.45,0.0790095
3671.59,0.0613689
3671.72,0.0480582
3671.86,0.0379226
3672.0,0.0303119
3672.14,0.0247079
3672.27,0.0210097
3672.4,0.018651
3672.5,0.0176827
3672.55,0.0175097
3672.66,0.017826
3672.76,0.0191229
3672.87,0.0215765
3672.97,0.0254411
3673.07,0.0310582
3673.18,0.0388678
3673.28,0.0494159
3673.39,0.0633645
3673.49,0.0814848
3673.61,0.107965
3673.73,0.144217
3673.86,0.1929
3674.0,0.260635
3674.15,0.353809
3674.32,0.489362
3674.5,0.678278
3674.73,0.957929
3675.0,1.37554
3675.46,2.21376
3676.28,3.79618
3676.65,4.3136
3676.96,4.47605
3677.27,4.30163
3677.56,3.82376
3677.97,2.80105
3678.4,1.6464
3678.63,1.14869
3678.82,0.820039
3678.98,0.597681
3679.12,0.44037
3679.25,0.327358
3679.38,0.245493
3679.49,0.187789
3679.6,0.143907
3679.71,0.11392
3679.81,0.0916364
3679.91,0.0759746
3680.01,0.0645284
3680.14,0.0562682
3680.24,0.0524675
3680.39,0.0507222
3680.63,0.0529102
3681.12,0.0610406
3681.29,0.0618707
